review_id,text,rating,label,restaurant_id,text_clean,text_tokenized
5396,不得不说，第一次来这家店，食材很新鲜，有求必应，座位很舒服，体验非常好！,5,1,48,不得不说 第一次来这家店 食材很新鲜 有求必应 座位很舒服 体验非常好,不得不 第一次 这家 食材 新鲜 有求必应 座位 舒服 体验 非常
5397,个人觉得，这家店太让人失望了，厨师水平一般，骨碟堆成山也不换，灯光很昏暗，再也不来了！下次还会再来的！,3,0,18,个人觉得 这家店太让人失望了 厨师水平一般 骨碟堆成山也不换 灯光很昏暗 再也不来了 下次还会再来的,个人 觉得 这家 失望 厨师 水平 一般 骨碟 成山 不换 灯光 昏暗 再也 不来 下次 还会
5398,这家店真的太好吃了，味道超级棒，服务很专业，环境很干净，强烈推荐！,4,1,36,这家店真的太好吃了 味道超级棒 服务很专业 环境很干净 强烈推荐,这家 真的 好吃 味道 超级 服务 专业 环境 干净 强烈推荐
5399,客观评价，慕名而来，果然没让我失望，味道超级棒，介绍菜品很详细，环境很干净，五星好评！👍,5,1,2,客观评价 慕名而来 果然没让我失望 味道超级棒 介绍菜品很详细 环境很干净 五星好评,客观 评价 慕名而来 果然 失望 味道 超级 介绍 菜品 详细 环境 干净 五星 好评
5400,朋友说好吃才来的，没想到味道太咸了，问什么都不知道，很没格调，太失望了！👍,2,0,3,朋友说好吃才来的 没想到味道太咸了 问什么都不知道 很没格调 太失望了,朋友 好吃 没想到 味道 太咸 知道 格调 失望
5401,朋友推荐来的，口感很丰富，服务员很热情，音乐很好听，果然名不虚传！,5,1,35,朋友推荐来的 口感很丰富 服务员很热情 音乐很好听 果然名不虚传,朋友 推荐 口感 丰富 服务员 热情 音乐 好听 果然 名不虚传
5402,等了半天终于吃上，结果创意菜很奇怪，服务员服务员爱答不理，环境音乐很吵，差评！,2,0,3,等了半天终于吃上 结果创意菜很奇怪 服务员服务员爱答不理 环境音乐很吵 差评,半天 终于 结果 创意 奇怪 服务员 服务员 爱答不理 环境 音乐 差评
5403,<p>今天和朋友来吃，菜品很精致，服务员态度特别好，氛围很好，下次还来！～</p>,4,1,25,今天和朋友来吃 菜品很精致 服务员态度特别好 氛围很好 下次还来,今天 朋友 菜品 精致 服务员 态度 特别 氛围 下次 还来
5404,讲真，环境看起来不错，实际分量很少，叫半天没人理，座位很硬，中看不中用！推荐给大家！,3,0,26,讲真 环境看起来不错 实际分量很少 叫半天没人理 座位很硬 中看不中用 推荐给大家,讲真 环境 看起来 不错 实际 分量 很少 半天 人理 座位 中看 不中用 推荐 大家
5405,个人觉得，公司团建选的这里，招牌菜名不虚传，响应很及时，座位很舒服，同事们都说好！ 就是位置不太好找。。,5,1,19,个人觉得 公司团建选的这里 招牌菜名不虚传 响应很及时 座位很舒服 同事们都说好 就是位置不太好找,个人 觉得 公司 团建 这里 招牌菜 名不虚传 响应 及时 座位 舒服 同事 说好 就是 位置 不太好
5406,团购来的，结果创意菜很奇怪，没人管，音乐很吵，区别对待太明显了！👍,2,0,16,团购来的 结果创意菜很奇怪 没人管 音乐很吵 区别对待太明显了,团购 结果 创意 奇怪 没人管 音乐 区别对待 明显
5407,个人觉得，分量很少，而且没人管，环境很脏，完全不值这个价，后悔来了。👍,1,0,9,个人觉得 分量很少 而且没人管 环境很脏 完全不值这个价 后悔来了,个人 觉得 分量 很少 而且 没人管 环境 很脏 完全 不值 后悔
5408,客观评价，等了一个小时才上菜，食材不新鲜，服务很不专业，环境很脏，太影响心情了！下次还会再来的！,3,0,22,客观评价 等了一个小时才上菜 食材不新鲜 服务很不专业 环境很脏 太影响心情了 下次还会再来的,客观 评价 小时 上菜 食材 新鲜 服务 专业 环境 很脏 影响 心情 下次 还会
5409,等了半天终于吃上，结果分量很少，服务员服务员爱答不理，环境卫生做得很差，差评！,3,0,6,等了半天终于吃上 结果分量很少 服务员服务员爱答不理 环境卫生做得很差 差评,半天 终于 结果 分量 很少 服务员 服务员 爱答不理 环境卫生 差评
5410,说实话，已经是第三次来了，创意菜很有特色，服务很周到，很有格调，每次都有惊喜！,4,1,3,说实话 已经是第三次来了 创意菜很有特色 服务很周到 很有格调 每次都有惊喜,说实话 已经 第三次 创意 特色 服务 周到 格调 每次 惊喜
5411,说实话，公司团建选的这里，食材很新鲜，笑容很亲切，环境很干净，同事们都说好！,5,1,26,说实话 公司团建选的这里 食材很新鲜 笑容很亲切 环境很干净 同事们都说好,说实话 公司 团建 这里 食材 新鲜 笑容 亲切 环境 干净 同事 说好
5412,客观评价，周末和家人来聚餐，色香味俱全，服务很周到，氛围很好，大家都很满意！～,5,1,34,客观评价 周末和家人来聚餐 色香味俱全 服务很周到 氛围很好 大家都很满意,客观 评价 周末 家人 聚餐 色香味 俱全 服务 周到 氛围 大家 满意
5413,讲真，这家店真的太好吃了，味道超级棒，笑容很亲切，灯光很温馨，强烈推荐！,4,1,17,讲真 这家店真的太好吃了 味道超级棒 笑容很亲切 灯光很温馨 强烈推荐,讲真 这家 真的 好吃 味道 超级 笑容 亲切 灯光 温馨 强烈推荐
5414,周末和家人来聚餐，调味恰到好处，上菜速度很快，灯光很温馨，大家都很满意！,4,1,25,周末和家人来聚餐 调味恰到好处 上菜速度很快 灯光很温馨 大家都很满意,周末 家人 聚餐 调味 恰到好处 上菜 速度 很快 灯光 温馨 大家 满意
5415,踩雷了，创意菜很奇怪，服务很不专业，音乐很吵，不推荐大家来。～,1,0,38,踩雷了 创意菜很奇怪 服务很不专业 音乐很吵 不推荐大家来,创意 奇怪 服务 专业 音乐 推荐 大家
5416,不得不说，招牌菜名不虚传，而且上菜速度很快，装修很有特色，性价比很高，会再来的。👍,5,1,5,不得不说 招牌菜名不虚传 而且上菜速度很快 装修很有特色 性价比很高 会再来的,不得不 招牌菜 名不虚传 而且 上菜 速度 很快 装修 特色 性价比
5417,<p>个人觉得，这家店真的太好吃了，口感很丰富，服务员态度特别好，卫生做得很好，强烈推荐！推荐给大家！</p>,5,1,8,个人觉得 这家店真的太好吃了 口感很丰富 服务员态度特别好 卫生做得很好 强烈推荐 推荐给大家,个人 觉得 这家 真的 好吃 口感 丰富 服务员 态度 特别 卫生 强烈推荐 推荐 大家
5418,讲真，口感很丰富，而且响应很及时，座位很舒服，性价比很高，会再来的。,4,1,45,讲真 口感很丰富 而且响应很及时 座位很舒服 性价比很高 会再来的,讲真 口感 丰富 而且 响应 及时 座位 舒服 性价比
5420,客观评价，已经是第三次来了，创意菜很有特色，笑容很亲切，氛围很好，每次都有惊喜！推荐给大家！,4,1,5,客观评价 已经是第三次来了 创意菜很有特色 笑容很亲切 氛围很好 每次都有惊喜 推荐给大家,客观 评价 已经 第三次 创意 特色 笑容 亲切 氛围 每次 惊喜 推荐 大家
5421,说实话，等了半天终于吃上，结果味道不正宗，服务员问什么都不知道，环境氛围很差，差评！下次还会再来的！,1,0,47,说实话 等了半天终于吃上 结果味道不正宗 服务员问什么都不知道 环境氛围很差 差评 下次还会再来的,说实话 半天 终于 结果 味道 正宗 服务员 知道 环境 氛围 很差 差评 下次 还会
5422,已经是第三次来了，味道超级棒，主动帮忙换骨碟，座位很舒服，每次都有惊喜！,4,1,3,已经是第三次来了 味道超级棒 主动帮忙换骨碟 座位很舒服 每次都有惊喜,已经 第三次 味道 超级 主动 帮忙 换骨 座位 舒服 每次 惊喜
5423,<p>说实话，等了一个小时才上菜，招牌菜也就那样，上菜速度特别慢，环境很脏，太影响心情了！</p>,3,0,38,说实话 等了一个小时才上菜 招牌菜也就那样 上菜速度特别慢 环境很脏 太影响心情了,说实话 小时 上菜 招牌菜 那样 上菜 速度 特别 环境 很脏 影响 心情
5424,讲真，菜品很精致，而且上菜速度很快，很有格调，性价比很高，会再来的。,4,1,16,讲真 菜品很精致 而且上菜速度很快 很有格调 性价比很高 会再来的,讲真 菜品 精致 而且 上菜 速度 很快 格调 性价比
5425,个人觉得，等了半天终于吃上，结果味道不正宗，服务员服务很不专业，环境很没格调，差评！！,1,0,10,个人觉得 等了半天终于吃上 结果味道不正宗 服务员服务很不专业 环境很没格调 差评,个人 觉得 半天 终于 结果 味道 正宗 服务员 服务 专业 环境 格调 差评
5426,朋友说好吃才来的，没想到卖相很差，服务很不周到，卫生做得很差，太失望了！！,2,0,3,朋友说好吃才来的 没想到卖相很差 服务很不周到 卫生做得很差 太失望了,朋友 好吃 没想到 卖相 很差 服务 不周到 卫生 失望
5427,口感很丰富，而且介绍菜品很详细，音乐很好听，性价比很高，会再来的。,4,1,44,口感很丰富 而且介绍菜品很详细 音乐很好听 性价比很高 会再来的,口感 丰富 而且 介绍 菜品 详细 音乐 好听 性价比
5428,个人觉得，环境看起来不错，实际调味太重了，叫半天没人理，氛围很差，中看不中用！,3,0,24,个人觉得 环境看起来不错 实际调味太重了 叫半天没人理 氛围很差 中看不中用,个人 觉得 环境 看起来 不错 实际 调味 太重 半天 人理 氛围 很差 中看 不中用
5429,不得不说，创意菜很有特色，而且笑容很亲切，很有格调，性价比很高，会再来的。。,4,1,46,不得不说 创意菜很有特色 而且笑容很亲切 很有格调 性价比很高 会再来的,不得不 创意 特色 而且 笑容 亲切 格调 性价比
5430,不得不说，第一次来这家店，每道菜都很好吃，服务很专业，灯光很温馨，体验非常好！。,4,1,15,不得不说 第一次来这家店 每道菜都很好吃 服务很专业 灯光很温馨 体验非常好,不得不 第一次 这家 每道菜 好吃 服务 专业 灯光 温馨 体验 非常
5431,第一次来这家店，菜品非常新鲜，服务很周到，灯光很温馨，体验非常好！,5,1,41,第一次来这家店 菜品非常新鲜 服务很周到 灯光很温馨 体验非常好,第一次 这家 菜品 非常 新鲜 服务 周到 灯光 温馨 体验 非常
5432,不得不说，团购来的，结果味道太咸了，服务员态度很差，卫生做得很差，区别对待太明显了！！,3,0,41,不得不说 团购来的 结果味道太咸了 服务员态度很差 卫生做得很差 区别对待太明显了,不得不 团购 结果 味道 太咸 服务员 态度 很差 卫生 区别对待 明显
5433,个人觉得，环境看起来不错，实际调味太重了，叫半天没人理，音乐很吵，中看不中用！ 不过价格倒是不贵。,3,0,32,个人觉得 环境看起来不错 实际调味太重了 叫半天没人理 音乐很吵 中看不中用 不过价格倒是不贵,个人 觉得 环境 看起来 不错 实际 调味 太重 半天 人理 音乐 中看 不中用 不过 价格 不贵
5434,个人觉得，团购来的，结果食材不新鲜，服务员爱答不理，卫生做得很差，区别对待太明显了！👍,3,0,9,个人觉得 团购来的 结果食材不新鲜 服务员爱答不理 卫生做得很差 区别对待太明显了,个人 觉得 团购 结果 食材 新鲜 服务员 爱答不理 卫生 区别对待 明显
5435,公司团建选的这里，味道超级棒，上菜速度很快，环境很干净，同事们都说好！,4,1,31,公司团建选的这里 味道超级棒 上菜速度很快 环境很干净 同事们都说好,公司 团建 这里 味道 超级 上菜 速度 很快 环境 干净 同事 说好
5436,第一次来这家店，调味恰到好处，笑容很亲切，空间很大，体验非常好！～,4,1,19,第一次来这家店 调味恰到好处 笑容很亲切 空间很大 体验非常好,第一次 这家 调味 恰到好处 笑容 亲切 空间 很大 体验 非常
5437,讲真，环境看起来不错，实际菜品不新鲜，问什么都不知道，环境很脏，中看不中用！～,3,0,19,讲真 环境看起来不错 实际菜品不新鲜 问什么都不知道 环境很脏 中看不中用,讲真 环境 看起来 不错 实际 菜品 新鲜 知道 环境 很脏 中看 不中用
5438,口味一般般，而且服务员态度很差，音乐很吵，完全不值这个价，后悔来了。,3,0,34,口味一般般 而且服务员态度很差 音乐很吵 完全不值这个价 后悔来了,口味 一般般 而且 服务员 态度 很差 音乐 完全 不值 后悔
5439,个人觉得，踩雷了，招牌菜也就那样，没人管，氛围很差，不推荐大家来。,2,0,46,个人觉得 踩雷了 招牌菜也就那样 没人管 氛围很差 不推荐大家来,个人 觉得 招牌菜 那样 没人管 氛围 很差 推荐 大家
5440,个人觉得，踩雷了，创意菜很奇怪，问什么都不知道，空间很小很挤，不推荐大家来。～,3,0,37,个人觉得 踩雷了 创意菜很奇怪 问什么都不知道 空间很小很挤 不推荐大家来,个人 觉得 创意 奇怪 知道 空间 很小 很挤 推荐 大家
5441,不得不说，味道不正宗，而且叫半天没人理，空间很小很挤，完全不值这个价，后悔来了。,2,0,46,不得不说 味道不正宗 而且叫半天没人理 空间很小很挤 完全不值这个价 后悔来了,不得不 味道 正宗 而且 半天 人理 空间 很小 很挤 完全 不值 后悔
5442,讲真，环境看起来不错，实际食材不新鲜，叫半天没人理，空间很小很挤，中看不中用！👍,1,0,8,讲真 环境看起来不错 实际食材不新鲜 叫半天没人理 空间很小很挤 中看不中用,讲真 环境 看起来 不错 实际 食材 新鲜 半天 人理 空间 很小 很挤 中看 不中用
5443,个人觉得，已经是第三次来了，口感很丰富，服务很专业，空间很大，每次都有惊喜！下次还会再来的！,5,1,20,个人觉得 已经是第三次来了 口感很丰富 服务很专业 空间很大 每次都有惊喜 下次还会再来的,个人 觉得 已经 第三次 口感 丰富 服务 专业 空间 很大 每次 惊喜 下次 还会
5444,路过随便进来的，没想到性价比超高，创意菜很有特色，上菜速度很快，卫生做得很好，意外之喜！👍,5,1,27,路过随便进来的 没想到性价比超高 创意菜很有特色 上菜速度很快 卫生做得很好 意外之喜,路过 随便 进来 没想到 性价比 超高 创意 特色 上菜 速度 很快 卫生 意外 之喜
5445,朋友推荐来的，食材很新鲜，服务员很热情，很有格调，果然名不虚传！！,4,1,39,朋友推荐来的 食材很新鲜 服务员很热情 很有格调 果然名不虚传,朋友 推荐 食材 新鲜 服务员 热情 格调 果然 名不虚传
5446,讲真，朋友推荐来的，味道很正宗，响应很及时，很安静适合聊天，果然名不虚传！,4,1,13,讲真 朋友推荐来的 味道很正宗 响应很及时 很安静适合聊天 果然名不虚传,讲真 朋友 推荐 味道 正宗 响应 及时 安静 适合 聊天 果然 名不虚传
5447,个人觉得，菜品非常新鲜，而且服务很专业，环境很干净，性价比很高，会再来的。 就是位置不太好找。,4,1,35,个人觉得 菜品非常新鲜 而且服务很专业 环境很干净 性价比很高 会再来的 就是位置不太好找,个人 觉得 菜品 非常 新鲜 而且 服务 专业 环境 干净 性价比 就是 位置 不太好
5448,客观评价，这家店太让人失望了，汤底很寡淡，服务很不周到，环境很脏，再也不来了！ 不过位置挺好找的。～,3,0,43,客观评价 这家店太让人失望了 汤底很寡淡 服务很不周到 环境很脏 再也不来了 不过位置挺好找的,客观 评价 这家 失望 汤底 寡淡 服务 不周到 环境 很脏 再也 不来 不过 位置 好找
5449,周末和家人来聚餐，菜品很精致，上菜速度很快，音乐很好听，大家都很满意！ 就是人有点多。,4,1,50,周末和家人来聚餐 菜品很精致 上菜速度很快 音乐很好听 大家都很满意 就是人有点多,周末 家人 聚餐 菜品 精致 上菜 速度 很快 音乐 好听 大家 满意 就是 有点
5450,<p>不得不说，等了一个小时才上菜，菜品很粗糙，叫半天没人理，环境很脏，太影响心情了！推荐给大家！</p>,3,0,48,不得不说 等了一个小时才上菜 菜品很粗糙 叫半天没人理 环境很脏 太影响心情了 推荐给大家,不得不 小时 上菜 菜品 粗糙 半天 人理 环境 很脏 影响 心情 推荐 大家
5451,个人觉得，朋友说好吃才来的，没想到创意菜很奇怪，叫半天没人理，环境很脏，太失望了！！,2,0,8,个人觉得 朋友说好吃才来的 没想到创意菜很奇怪 叫半天没人理 环境很脏 太失望了,个人 觉得 朋友 好吃 没想到 创意 奇怪 半天 人理 环境 很脏 失望
5452,公司团建选的这里，每道菜都很好吃，笑容很亲切，座位很舒服，同事们都说好！ 就是价格稍贵。,5,1,27,公司团建选的这里 每道菜都很好吃 笑容很亲切 座位很舒服 同事们都说好 就是价格稍贵,公司 团建 这里 每道菜 好吃 笑容 亲切 座位 舒服 同事 说好 就是 价格 稍贵
5453,再也不会来了，创意菜很奇怪，服务员爱答不理，音乐很吵，体验很差！,2,0,47,再也不会来了 创意菜很奇怪 服务员爱答不理 音乐很吵 体验很差,再也不会 创意 奇怪 服务员 爱答不理 音乐 体验 很差
5454,团购来的，结果菜品很粗糙，全程黑脸，氛围很差，区别对待太明显了！推荐给大家！,1,0,45,团购来的 结果菜品很粗糙 全程黑脸 氛围很差 区别对待太明显了 推荐给大家,团购 结果 菜品 粗糙 全程 黑脸 氛围 很差 区别对待 明显 推荐 大家
5455,这家店真的太好吃了，招牌菜名不虚传，介绍菜品很详细，装修很有特色，强烈推荐！。,4,1,37,这家店真的太好吃了 招牌菜名不虚传 介绍菜品很详细 装修很有特色 强烈推荐,这家 真的 好吃 招牌菜 名不虚传 介绍 菜品 详细 装修 特色 强烈推荐
5456,说实话，这家店真的太好吃了，味道很正宗，有求必应，音乐很好听，强烈推荐！,4,1,48,说实话 这家店真的太好吃了 味道很正宗 有求必应 音乐很好听 强烈推荐,说实话 这家 真的 好吃 味道 正宗 有求必应 音乐 好听 强烈推荐
5457,说实话，团购来的，结果调味太重了，服务很不专业，卫生做得很差，区别对待太明显了！。,2,0,18,说实话 团购来的 结果调味太重了 服务很不专业 卫生做得很差 区别对待太明显了,说实话 团购 结果 调味 太重 服务 专业 卫生 区别对待 明显
5458,个人觉得，慕名而来，果然没让我失望，分量很足，有求必应，很安静适合聊天，五星好评！！,5,1,3,个人觉得 慕名而来 果然没让我失望 分量很足 有求必应 很安静适合聊天 五星好评,个人 觉得 慕名而来 果然 失望 分量 很足 有求必应 安静 适合 聊天 五星 好评
5459,这家店真的太好吃了，每道菜都很好吃，介绍菜品很详细，装修很有特色，强烈推荐！！,5,1,24,这家店真的太好吃了 每道菜都很好吃 介绍菜品很详细 装修很有特色 强烈推荐,这家 真的 好吃 每道菜 好吃 介绍 菜品 详细 装修 特色 强烈推荐
5460,这家店真的太好吃了，味道超级棒，服务很周到，卫生做得很好，强烈推荐！,4,1,23,这家店真的太好吃了 味道超级棒 服务很周到 卫生做得很好 强烈推荐,这家 真的 好吃 味道 超级 服务 周到 卫生 强烈推荐
5461,讲真，已经是第三次来了，菜品很精致，服务很专业，装修很有特色，每次都有惊喜！,5,1,27,讲真 已经是第三次来了 菜品很精致 服务很专业 装修很有特色 每次都有惊喜,讲真 已经 第三次 菜品 精致 服务 专业 装修 特色 每次 惊喜
5462,说实话，团购来的，结果菜品不新鲜，问什么都不知道，环境很脏，区别对待太明显了！下次还会再来的！,3,0,46,说实话 团购来的 结果菜品不新鲜 问什么都不知道 环境很脏 区别对待太明显了 下次还会再来的,说实话 团购 结果 菜品 新鲜 知道 环境 很脏 区别对待 明显 下次 还会
5463,讲真，第一次来这家店，口味很地道，有求必应，空间很大，体验非常好！👍,5,1,44,讲真 第一次来这家店 口味很地道 有求必应 空间很大 体验非常好,讲真 第一次 这家 口味 地道 有求必应 空间 很大 体验 非常
5464,讲真，第一次来这家店，色香味俱全，主动帮忙换骨碟，音乐很好听，体验非常好！ 就是人有点多。,4,1,6,讲真 第一次来这家店 色香味俱全 主动帮忙换骨碟 音乐很好听 体验非常好 就是人有点多,讲真 第一次 这家 色香味 俱全 主动 帮忙 换骨 音乐 好听 体验 非常 就是 有点
5465,不得不说，等了一个小时才上菜，味道太咸了，全程黑脸，空间很小很挤，太影响心情了！,2,0,24,不得不说 等了一个小时才上菜 味道太咸了 全程黑脸 空间很小很挤 太影响心情了,不得不 小时 上菜 味道 太咸 全程 黑脸 空间 很小 很挤 影响 心情
5466,客观评价，踩雷了，菜品不新鲜，服务员态度很差，太吵了，不推荐大家来。～,3,0,25,客观评价 踩雷了 菜品不新鲜 服务员态度很差 太吵了 不推荐大家来,客观 评价 菜品 新鲜 服务员 态度 很差 太吵 推荐 大家
5467,个人觉得，踩雷了，菜品很粗糙，叫半天没人理，很没格调，不推荐大家来。下次还会再来的！,2,0,49,个人觉得 踩雷了 菜品很粗糙 叫半天没人理 很没格调 不推荐大家来 下次还会再来的,个人 觉得 菜品 粗糙 半天 人理 格调 推荐 大家 下次 还会
5469,<p>讲真，今天和朋友来吃，食材很新鲜，服务员态度特别好，座位很舒服，下次还来！</p>,5,1,7,讲真 今天和朋友来吃 食材很新鲜 服务员态度特别好 座位很舒服 下次还来,讲真 今天 朋友 食材 新鲜 服务员 态度 特别 座位 舒服 下次 还来
5470,慕名而来，果然没让我失望，菜品非常新鲜，笑容很亲切，很安静适合聊天，五星好评！,4,1,6,慕名而来 果然没让我失望 菜品非常新鲜 笑容很亲切 很安静适合聊天 五星好评,慕名而来 果然 失望 菜品 非常 新鲜 笑容 亲切 安静 适合 聊天 五星 好评
5471,个人觉得，朋友说好吃才来的，没想到菜品很粗糙，没人管，座位很硬，太失望了！！,2,0,16,个人觉得 朋友说好吃才来的 没想到菜品很粗糙 没人管 座位很硬 太失望了,个人 觉得 朋友 好吃 没想到 菜品 粗糙 没人管 座位 失望
5472,口味一般般，而且服务员态度很差，座位很硬，完全不值这个价，后悔来了。！,1,0,29,口味一般般 而且服务员态度很差 座位很硬 完全不值这个价 后悔来了,口味 一般般 而且 服务员 态度 很差 座位 完全 不值 后悔
5473,不得不说，路过随便进来的，没想到性价比超高，口感很丰富，笑容很亲切，灯光很温馨，意外之喜！,4,1,16,不得不说 路过随便进来的 没想到性价比超高 口感很丰富 笑容很亲切 灯光很温馨 意外之喜,不得不 路过 随便 进来 没想到 性价比 超高 口感 丰富 笑容 亲切 灯光 温馨 意外 之喜
5474,讲真，网上评价那么好，实际菜品很粗糙，全程黑脸，很没格调，名不副实！,2,0,4,讲真 网上评价那么好 实际菜品很粗糙 全程黑脸 很没格调 名不副实,讲真 网上 评价 那么 实际 菜品 粗糙 全程 黑脸 格调 名不副实
5475,讲真，公司团建选的这里，色香味俱全，服务很周到，很安静适合聊天，同事们都说好！ 就是位置不太好找。推荐给大家！,4,1,28,讲真 公司团建选的这里 色香味俱全 服务很周到 很安静适合聊天 同事们都说好 就是位置不太好找 推荐给大家,讲真 公司 团建 这里 色香味 俱全 服务 周到 安静 适合 聊天 同事 说好 就是 位置 不太好 推荐 大家
5476,等了半天终于吃上，结果汤底很寡淡，服务员叫半天没人理，环境太吵了，差评！👍,3,0,32,等了半天终于吃上 结果汤底很寡淡 服务员叫半天没人理 环境太吵了 差评,半天 终于 结果 汤底 寡淡 服务员 半天 人理 环境 太吵 差评
5477,已经是第三次来了，分量很足，服务员态度特别好，装修很有特色，每次都有惊喜！推荐给大家！,5,1,13,已经是第三次来了 分量很足 服务员态度特别好 装修很有特色 每次都有惊喜 推荐给大家,已经 第三次 分量 很足 服务员 态度 特别 装修 特色 每次 惊喜 推荐 大家
5478,朋友说好吃才来的，没想到菜很难吃，没人管，太吵了，太失望了！ 不过位置挺好找的。👍,2,0,17,朋友说好吃才来的 没想到菜很难吃 没人管 太吵了 太失望了 不过位置挺好找的,朋友 好吃 没想到 难吃 没人管 太吵 失望 不过 位置 好找
5479,客观评价，公司团建选的这里，汤底很浓郁，服务员态度特别好，很有格调，同事们都说好！推荐给大家！,5,1,23,客观评价 公司团建选的这里 汤底很浓郁 服务员态度特别好 很有格调 同事们都说好 推荐给大家,客观 评价 公司 团建 这里 汤底 浓郁 服务员 态度 特别 格调 同事 说好 推荐 大家
5480,不得不说，公司团建选的这里，口味很地道，响应很及时，很安静适合聊天，同事们都说好！～,4,1,4,不得不说 公司团建选的这里 口味很地道 响应很及时 很安静适合聊天 同事们都说好,不得不 公司 团建 这里 口味 地道 响应 及时 安静 适合 聊天 同事 说好
5481,说实话，第一次来这家店，招牌菜名不虚传，笑容很亲切，灯光很温馨，体验非常好！👍,4,1,15,说实话 第一次来这家店 招牌菜名不虚传 笑容很亲切 灯光很温馨 体验非常好,说实话 第一次 这家 招牌菜 名不虚传 笑容 亲切 灯光 温馨 体验 非常
5482,<p>讲真，慕名而来，果然没让我失望，汤底很浓郁，上菜速度很快，装修很有特色，五星好评！推荐给大家！</p>,4,1,50,讲真 慕名而来 果然没让我失望 汤底很浓郁 上菜速度很快 装修很有特色 五星好评 推荐给大家,讲真 慕名而来 果然 失望 汤底 浓郁 上菜 速度 很快 装修 特色 五星 好评 推荐 大家
5483,说实话，等了一个小时才上菜，菜品不新鲜，骨碟堆成山也不换，灯光很昏暗，太影响心情了！,1,0,28,说实话 等了一个小时才上菜 菜品不新鲜 骨碟堆成山也不换 灯光很昏暗 太影响心情了,说实话 小时 上菜 菜品 新鲜 骨碟 成山 不换 灯光 昏暗 影响 心情
5484,再也不会来了，菜很难吃，全程黑脸，装修很老旧，体验很差！～,2,0,13,再也不会来了 菜很难吃 全程黑脸 装修很老旧 体验很差,再也不会 难吃 全程 黑脸 装修 老旧 体验 很差
5485,说实话，环境看起来不错，实际菜品不新鲜，叫半天没人理，灯光很昏暗，中看不中用！👍,2,0,13,说实话 环境看起来不错 实际菜品不新鲜 叫半天没人理 灯光很昏暗 中看不中用,说实话 环境 看起来 不错 实际 菜品 新鲜 半天 人理 灯光 昏暗 中看 不中用
5486,味道超级棒，而且服务很周到，装修很有特色，性价比很高，会再来的。,4,1,13,味道超级棒 而且服务很周到 装修很有特色 性价比很高 会再来的,味道 超级 而且 服务 周到 装修 特色 性价比
5487,朋友说好吃才来的，没想到菜品不新鲜，服务员态度很差，座位很硬，太失望了！👍,3,0,1,朋友说好吃才来的 没想到菜品不新鲜 服务员态度很差 座位很硬 太失望了,朋友 好吃 没想到 菜品 新鲜 服务员 态度 很差 座位 失望
5488,讲真，等了一个小时才上菜，创意菜很奇怪，骨碟堆成山也不换，音乐很吵，太影响心情了！！,3,0,28,讲真 等了一个小时才上菜 创意菜很奇怪 骨碟堆成山也不换 音乐很吵 太影响心情了,讲真 小时 上菜 创意 奇怪 骨碟 成山 不换 音乐 影响 心情
5489,讲真，路过随便进来的，没想到整体感觉很棒，口味很地道，服务很专业，装修很有特色，意外之喜！,4,1,4,讲真 路过随便进来的 没想到整体感觉很棒 口味很地道 服务很专业 装修很有特色 意外之喜,讲真 路过 随便 进来 没想到 整体 感觉 很棒 口味 地道 服务 专业 装修 特色 意外 之喜
5490,讲真，分量很足，而且服务员很热情，很安静适合聊天，性价比很高，会再来的。下次还会再来的！,5,1,19,讲真 分量很足 而且服务员很热情 很安静适合聊天 性价比很高 会再来的 下次还会再来的,讲真 分量 很足 而且 服务员 热情 安静 适合 聊天 性价比 下次 还会
5491,朋友推荐来的，创意菜很有特色，服务员很热情，座位很舒服，果然名不虚传！,4,1,15,朋友推荐来的 创意菜很有特色 服务员很热情 座位很舒服 果然名不虚传,朋友 推荐 创意 特色 服务员 热情 座位 舒服 果然 名不虚传
5492,网上评价那么好，实际口感很单一，叫半天没人理，很没格调，名不副实！,2,0,3,网上评价那么好 实际口感很单一 叫半天没人理 很没格调 名不副实,网上 评价 那么 实际 口感 单一 半天 人理 格调 名不副实
5493,客观评价，今天和朋友来吃，汤底很浓郁，笑容很亲切，氛围很好，下次还来！,5,1,33,客观评价 今天和朋友来吃 汤底很浓郁 笑容很亲切 氛围很好 下次还来,客观 评价 今天 朋友 汤底 浓郁 笑容 亲切 氛围 下次 还来
5494,朋友推荐来的，食材很新鲜，有求必应，环境很干净，果然名不虚传！ 就是位置不太好找。下次还会再来的！,5,1,6,朋友推荐来的 食材很新鲜 有求必应 环境很干净 果然名不虚传 就是位置不太好找 下次还会再来的,朋友 推荐 食材 新鲜 有求必应 环境 干净 果然 名不虚传 就是 位置 不太好 下次 还会
5495,客观评价，周末和家人来聚餐，厨师水平很高，主动帮忙换骨碟，氛围很好，大家都很满意！下次还会再来的！,5,1,17,客观评价 周末和家人来聚餐 厨师水平很高 主动帮忙换骨碟 氛围很好 大家都很满意 下次还会再来的,客观 评价 周末 家人 聚餐 厨师 水平 主动 帮忙 换骨 氛围 大家 满意 下次 还会
